Date,Bali,Gorontalo,Central Java,South Kalimantan,Papua,North Sumatra
2023-01-09,57010.0,46930.0,56730.0,60000.0,79300.0,51530.976028148085
2023-01-10,59250.0,41000.0,56550.0,58250.0,79900.0,53270.0
2023-01-11,60270.0,37550.0,54420.0,59650.0,78990.0,60000.0
2023-01-12,60190.0,41740.0,53720.0,57420.0,78610.0,60000.0
2023-01-13,58900.0,42700.0,52610.0,59400.0,77360.0,60000.0
2023-01-14,57820.0,40850.0,52480.0,59830.0,77050.0,48280.0
2023-01-15,54970.0,38690.0,50100.0,60070.0,76480.0,60000.0
2023-01-16,47920.0,36200.0,48090.0,58580.0,75160.0,60000.0
2023-01-17,45260.0,38890.0,46660.0,58350.0,76750.0,49320.0
2023-01-18,44560.0,37630.0,47420.0,57480.0,75770.0,46420.0
2023-01-19,44040.0,37170.0,47830.0,56440.0,75770.0,54770.0
2023-01-20,45020.0,34470.0,46370.0,56440.0,74790.0,54770.0
2023-01-21,43850.0,33190.0,47210.0,56940.0,72450.0,54770.0
2023-01-22,43990.0,31060.0,45570.0,55540.0,71800.0,52440.0
2023-01-23,45590.0,30480.0,45980.0,53490.0,72300.0,54770.0
2023-01-24,46300.0,30910.0,47440.0,52080.0,69310.0,45000.0
2023-01-25,47020.0,29930.0,48870.0,50630.0,68720.0,47430.0
2023-01-26,48980.0,30780.0,48410.0,52120.0,68130.0,42460.0
2023-01-27,49290.0,31020.0,50030.0,51360.0,69780.0,44810.0
2023-01-28,48390.0,31230.0,49120.0,51940.0,70790.0,44050.0
2023-01-29,51040.0,31590.0,49480.0,52230.0,68730.0,49460.0
2023-01-30,50240.0,30950.0,49880.0,49950.0,71040.0,55000.0
2023-01-31,50240.0,32170.0,49500.0,56070.0,72510.0,41600.0
2023-02-01,49750.0,32500.0,48470.0,55330.0,74750.0,47430.0
2023-02-02,49010.0,41250.0,48600.0,54910.0,71190.0,44050.0
2023-02-03,49440.0,33180.0,47280.0,52290.0,74560.0,47430.0
2023-02-04,50700.0,35590.0,48270.0,53040.0,72050.0,45000.0
2023-02-05,50520.0,33990.0,48610.0,51380.0,70720.0,37800.0
2023-02-06,52500.0,38170.0,51060.0,53330.0,71770.0,47430.0
2023-02-07,52790.0,39410.0,52130.0,56080.0,72850.0,47430.0
2023-02-08,53490.0,39170.0,52560.0,57350.0,69960.0,47430.0
2023-02-09,53810.0,39160.0,52810.0,52940.0,69820.0,44810.0
2023-02-10,54050.0,38230.0,52270.0,55910.0,68420.0,44810.0
2023-02-11,57590.0,42340.0,52410.0,58060.0,65950.0,42430.0
2023-02-12,57610.0,44270.0,52610.0,56690.0,65620.0,40170.0
2023-02-13,60060.0,47030.0,53760.0,53690.0,66130.0,40440.0
2023-02-14,59010.0,48450.0,55010.0,53060.0,63430.0,45000.0
2023-02-15,60050.0,50370.0,55940.0,57590.0,63020.0,45000.0
2023-02-16,61460.0,49460.0,57990.0,59470.0,63090.0,41000.0
2023-02-17,63270.0,48250.0,59520.0,53340.0,62590.0,39740.0
2023-02-18,63630.0,47720.0,59640.0,58060.0,65460.0,45000.0
2023-02-19,62380.0,47870.0,60160.0,60220.0,62190.0,45000.0
2023-02-20,63490.0,50550.0,60390.0,59590.0,61600.0,45000.0
2023-02-21,63060.0,51490.0,61420.0,61870.0,60590.0,45000.0
2023-02-22,62620.0,58380.0,61140.0,63160.0,60830.0,41600.0
2023-02-23,62940.0,65440.0,62030.0,64820.0,62920.0,42280.0
2023-02-24,62340.0,64310.0,61350.0,65950.0,63440.0,47430.0
2023-02-25,62570.0,68020.0,60510.0,65910.0,62400.0,40720.0
2023-02-26,61520.0,66020.0,59700.0,66650.0,58930.0,52440.0
2023-02-27,60460.0,66330.0,57580.0,65810.0,61570.0,42940.0
2023-02-28,59060.0,63940.0,56700.0,68720.0,61160.0,53480.0
2023-03-01,58180.0,63780.0,55560.0,66680.0,62780.0,46430.0
2023-03-02,59110.0,64090.0,55910.0,67760.0,62520.0,53480.0
2023-03-03,62210.0,64090.0,58330.0,64130.0,61750.0,53480.0
2023-03-04,63080.0,68560.0,60090.0,66850.0,60810.0,53480.0
2023-03-05,63490.0,68350.0,60770.0,65160.0,60810.0,50000.0
2023-03-06,70320.0,68610.0,62120.0,66590.0,61980.0,39660.0
2023-03-07,72220.0,68340.0,62930.0,66730.0,62550.0,36400.0
2023-03-08,73350.0,68630.0,65440.0,66020.0,60830.0,47030.0
2023-03-09,73530.0,69680.0,66000.0,66480.0,61230.0,50990.0
2023-03-10,74200.0,70690.0,66660.0,68130.0,62250.0,39660.0
2023-03-11,73510.0,72560.0,66920.0,71020.0,62570.0,36060.0
2023-03-12,74100.0,71800.0,66250.0,70480.0,64100.0,48370.0
2023-03-13,73100.0,79030.0,67700.0,72410.0,65670.0,38820.0
2023-03-14,72850.0,75530.0,68190.0,70490.0,66970.0,48370.0
2023-03-15,72250.0,76540.0,68110.0,69310.0,68220.0,48370.0
2023-03-16,74600.0,84490.0,68330.0,68880.0,67870.0,51960.0
2023-03-17,75810.0,86500.0,67340.0,69990.0,69390.0,54770.0
2023-03-18,76510.0,91530.0,68320.0,69220.0,65690.0,42730.0
2023-03-19,77140.0,90760.0,68360.0,71470.0,63230.0,55860.0
2023-03-20,78740.0,83600.0,68420.0,70130.0,70650.0,44370.0
2023-03-21,79830.0,74090.0,70390.0,68790.0,70650.0,37950.0
2023-03-22,70000.0,63730.0,70490.0,67500.0,70840.0,42150.0
2023-03-23,80410.0,62920.0,69870.0,64990.0,70760.0,42150.0
2023-03-24,78250.0,63660.0,71000.0,63990.0,70490.0,36990.0
2023-03-25,76710.0,73610.0,70290.0,63630.0,71160.0,36260.0
2023-03-26,76350.0,65380.0,69490.0,65170.0,71560.0,41600.0
2023-03-27,66450.0,57610.0,62540.0,63940.0,71690.0,54770.0
2023-03-28,54660.0,51600.0,51550.0,63500.0,71690.0,33900.0
2023-03-29,56670.0,47900.0,42780.0,64280.0,70990.0,34340.0
2023-03-30,52820.0,41610.0,42750.0,58230.0,71760.0,27350.0
2023-03-31,49730.0,38910.0,42960.0,57870.0,68940.0,34340.0
2023-04-01,43800.0,36550.0,40120.0,57500.0,69310.0,37340.0
2023-04-02,42940.0,33030.0,39280.0,54870.0,68450.0,38620.0
2023-04-03,41000.0,34720.0,39790.0,53820.0,66950.0,38260.0
2023-04-04,37700.0,35810.0,38670.0,49990.0,69470.0,38260.0
2023-04-05,35600.0,35500.0,37190.0,47680.0,70270.0,38260.0
2023-04-06,33620.0,34970.0,36310.0,49730.0,71180.0,26830.0
2023-04-07,33640.0,33900.0,36210.0,50770.0,69080.0,31750.0
2023-04-08,30650.0,32340.0,35260.0,51090.0,70670.0,32760.0
2023-04-09,31820.0,31470.0,34490.0,52270.0,70880.0,54770.0
2023-04-10,32090.0,31100.0,33230.0,49070.0,69390.0,35090.0
2023-04-11,28940.0,30640.0,32550.0,46730.0,70030.0,33020.0
2023-04-12,28530.0,28190.0,31390.0,51850.0,70030.0,30650.0
2023-04-13,27650.0,27710.0,30160.0,50090.0,65060.0,30650.0
2023-04-14,27950.0,25640.0,29830.0,49780.0,66310.0,31210.0
2023-04-15,27390.0,27660.0,30030.0,48430.0,68010.0,28360.0
2023-04-16,27660.0,28370.0,29640.0,46260.0,69060.0,29490.0
2023-04-17,27280.0,27760.0,31350.0,46980.0,68370.0,23170.0
2023-04-18,27160.0,31460.0,36560.0,50360.0,70590.0,31210.0
2023-04-19,27820.0,32850.0,37890.0,51580.0,70280.0,33740.0
2023-04-20,28070.0,39890.0,37620.0,55570.0,70170.0,35780.0
2023-04-21,28100.0,38720.0,38860.0,59920.0,70780.0,33310.0
2023-04-22,28780.0,39370.0,39720.0,66940.0,85900.0,26280.0
2023-04-23,29830.0,37370.0,38860.0,61950.0,74110.0,31150.0
2023-04-24,29180.0,37110.0,35440.0,58930.0,72200.0,44720.0
2023-04-25,29440.0,30050.0,34710.0,57100.0,72900.0,28460.0
2023-04-26,27630.0,29040.0,29460.0,54480.0,72320.0,26830.0
2023-04-27,26920.0,26840.0,27700.0,50410.0,70580.0,29470.0
2023-04-28,26050.0,27030.0,25550.0,49610.0,77500.0,28460.0
2023-04-29,25830.0,27310.0,26590.0,50730.0,69830.0,35780.0
2023-04-30,26130.0,29360.0,25480.0,49370.0,69090.0,25870.0
2023-05-01,25590.0,31590.0,26270.0,49480.0,67610.0,33470.0
2023-05-02,25420.0,32890.0,25210.0,50950.0,69830.0,28190.0
2023-05-03,23980.0,36100.0,24740.0,48450.0,69920.0,33470.0
2023-05-04,23870.0,34620.0,24610.0,51560.0,69720.0,22410.0
2023-05-05,22430.0,37030.0,24120.0,49400.0,68600.0,26170.0
2023-05-06,23080.0,35620.0,24770.0,51890.0,71810.0,22810.0
2023-05-07,22510.0,35650.0,25630.0,51370.0,73660.0,33470.0
2023-05-08,23410.0,33220.0,26320.0,47790.0,77180.0,22020.0
2023-05-09,22370.0,34970.0,27270.0,48740.0,73100.0,22680.0
2023-05-10,23860.0,35990.0,29100.0,50240.0,81350.0,22680.0
2023-05-11,24800.0,34700.0,29460.0,49010.0,82160.0,21690.0
2023-05-12,25360.0,36530.0,29210.0,48410.0,84740.0,26030.0
2023-05-13,25200.0,35100.0,27590.0,47630.0,86640.0,31300.0
2023-05-14,24910.0,34070.0,28450.0,48870.0,83390.0,24500.0
2023-05-15,25310.0,32150.0,29180.0,49510.0,86300.0,31300.0
2023-05-16,26800.0,30720.0,28880.0,52290.0,87420.0,24500.0
2023-05-17,28580.0,30470.0,29480.0,52300.0,85780.0,33470.0
2023-05-18,27070.0,31600.0,29800.0,51490.0,88600.0,24500.0
2023-05-19,30460.0,31210.0,30330.0,49980.0,89040.0,25610.0
2023-05-20,31770.0,29520.0,31480.0,49130.0,88540.0,33470.0
2023-05-21,32820.0,29870.0,31440.0,46500.0,89710.0,33470.0
2023-05-22,35990.0,30040.0,33160.0,50890.0,90950.0,25610.0
2023-05-23,37640.0,29030.0,34350.0,53180.0,87920.0,33470.0
2023-05-24,37870.0,29040.0,34930.0,53640.0,88470.0,31300.0
2023-05-25,35980.0,27160.0,35010.0,43600.0,85630.0,26030.0
2023-05-26,36050.0,28560.0,34500.0,49290.0,82050.0,26030.0
2023-05-27,35910.0,25670.0,36040.0,48800.0,81050.0,23740.0
2023-05-28,36530.0,24600.0,35570.0,47960.0,84890.0,27220.0
2023-05-29,35520.0,25150.0,35780.0,49760.0,85670.0,40000.0
2023-05-30,34590.0,23780.0,35860.0,45670.0,85670.0,29470.0
2023-05-31,33760.0,24010.0,36690.0,47320.0,85670.0,37950.0
2023-06-01,34360.0,22570.0,36890.0,48560.0,85330.0,37950.0
2023-06-02,35470.0,21560.0,36460.0,47300.0,83160.0,26830.0
2023-06-03,36040.0,23220.0,37240.0,47180.0,86080.0,29590.0
2023-06-04,36460.0,23610.0,36800.0,46700.0,83160.0,38990.0
2023-06-05,37510.0,20660.0,36780.0,50780.0,81370.0,28460.0
2023-06-06,37310.0,21400.0,37970.0,49030.0,82410.0,40000.0
2023-06-07,37140.0,22210.0,38080.0,50750.0,80890.0,31750.0
2023-06-08,36900.0,24390.0,38350.0,52100.0,85000.0,28280.0
2023-06-09,36270.0,23880.0,37820.0,52350.0,83170.0,32770.0
2023-06-10,36520.0,24420.0,38020.0,51510.0,79080.0,30130.0
2023-06-11,36730.0,23520.0,37230.0,53630.0,78660.0,30650.0
2023-06-12,35330.0,24520.0,36310.0,52510.0,79720.0,30650.0
2023-06-13,35180.0,23770.0,36210.0,53830.0,81390.0,29590.0
2023-06-14,35000.0,25270.0,35930.0,52270.0,83200.0,37950.0
2023-06-15,34930.0,28560.0,35410.0,52830.0,81410.0,29590.0
2023-06-16,34030.0,28570.0,36410.0,51510.0,85900.0,30650.0
2023-06-17,33190.0,28780.0,34420.0,53900.0,82920.0,30130.0
2023-06-18,33560.0,31230.0,33360.0,52430.0,88140.0,38990.0
2023-06-19,32340.0,33530.0,31850.0,50290.0,89630.0,29590.0
2023-06-20,32370.0,34060.0,30490.0,50350.0,88760.0,29590.0
2023-06-21,32070.0,34320.0,30810.0,51810.0,91590.0,37950.0
2023-06-22,32420.0,38110.0,30980.0,50560.0,92090.0,29590.0
2023-06-23,32180.0,40360.0,29940.0,51320.0,98910.0,29590.0
2023-06-24,32250.0,40630.0,30320.0,51820.0,92630.0,37950.0
2023-06-25,30840.0,47910.0,29250.0,52670.0,95230.0,26830.0
2023-06-26,30960.0,49010.0,29780.0,52250.0,91960.0,25460.0
2023-06-27,30470.0,44830.0,28700.0,53470.0,97530.0,40250.0
2023-06-28,31000.0,45630.0,28870.0,53040.0,100590.0,30780.0
2023-06-29,31150.0,44330.0,29960.0,59340.0,100240.0,40250.0
2023-06-30,29740.0,47240.0,29720.0,52850.0,101770.0,32010.0
2023-07-01,29950.0,67810.0,28790.0,52310.0,98320.0,40250.0
2023-07-02,30210.0,60610.0,29000.0,51740.0,92960.0,40250.0
2023-07-03,29150.0,57210.0,27620.0,50010.0,94200.0,30780.0
2023-07-04,27570.0,54880.0,26210.0,51540.0,92400.0,30780.0
2023-07-05,29860.0,49630.0,25890.0,49010.0,90540.0,29590.0
2023-07-06,27900.0,46440.0,24640.0,51560.0,90540.0,35780.0
2023-07-07,25840.0,45620.0,24250.0,51480.0,85210.0,27360.0
2023-07-08,27610.0,44260.0,24100.0,48340.0,83860.0,26780.0
2023-07-09,27370.0,41830.0,24120.0,55640.0,84820.0,29470.0
2023-07-10,27910.0,36870.0,23190.0,48690.0,85620.0,31640.0
2023-07-11,27120.0,37030.0,23510.0,45970.0,82910.0,29490.0
2023-07-12,26440.0,33760.0,23900.0,46610.0,87360.0,28950.0
2023-07-13,25410.0,36440.0,23590.0,44810.0,84420.0,26310.0
2023-07-14,25220.0,36700.0,23830.0,45650.0,82750.0,30420.0
2023-07-15,25320.0,34320.0,24280.0,44890.0,84340.0,30420.0
2023-07-16,24960.0,33550.0,24000.0,46900.0,80990.0,34830.0
2023-07-17,25410.0,36520.0,24030.0,48060.0,84140.0,28360.0
2023-07-18,25490.0,32010.0,24480.0,47780.0,83520.0,30130.0
2023-07-19,24580.0,30780.0,24550.0,47930.0,80630.0,38990.0
2023-07-20,24990.0,29640.0,24920.0,46680.0,87350.0,28970.0
2023-07-21,26320.0,30350.0,26030.0,47560.0,83510.0,31210.0
2023-07-22,27760.0,33280.0,26190.0,46960.0,82060.0,38990.0
2023-07-23,28240.0,30980.0,25970.0,45290.0,83360.0,38000.0
2023-07-24,31170.0,33450.0,26570.0,46120.0,85260.0,31150.0
2023-07-25,33390.0,32260.0,27220.0,48230.0,84010.0,32570.0
2023-07-26,36790.0,33730.0,28770.0,46180.0,82880.0,31640.0
2023-07-27,36760.0,31560.0,29140.0,46440.0,82130.0,36470.0
2023-07-28,37350.0,31240.0,29560.0,49770.0,87420.0,36470.0
2023-07-29,38370.0,33860.0,30220.0,46570.0,87890.0,36470.0
2023-07-30,39070.0,34870.0,29840.0,48310.0,81370.0,37420.0
2023-07-31,40780.0,35410.0,30720.0,48390.0,87730.0,37420.0
2023-08-01,40530.0,38210.0,30890.0,50080.0,86250.0,41950.0
2023-08-02,39720.0,39000.0,31190.0,49580.0,88330.0,41950.0
2023-08-03,38770.0,42220.0,31810.0,50110.0,88330.0,37520.0
2023-08-04,37130.0,44110.0,33460.0,48470.0,83520.0,38330.0
2023-08-05,37890.0,44680.0,33290.0,53680.0,86380.0,41950.0
2023-08-06,37060.0,44570.0,33780.0,53940.0,87570.0,41950.0
2023-08-07,39040.0,46020.0,34570.0,52960.0,92720.0,36940.0
2023-08-08,39020.0,44520.0,35000.0,56020.0,92750.0,36940.0
2023-08-09,40370.0,44360.0,35600.0,53660.0,93720.0,38620.0
2023-08-10,41230.0,45660.0,35230.0,51900.0,89840.0,37890.0
2023-08-11,42770.0,44730.0,35190.0,52100.0,88200.0,39790.0
2023-08-12,42880.0,44370.0,35230.0,50690.0,92820.0,37700.0
2023-08-13,43570.0,42620.0,35690.0,49810.0,93050.0,41600.0
2023-08-14,46500.0,41150.0,36970.0,51200.0,88240.0,40410.0
2023-08-15,45520.0,44540.0,37110.0,52850.0,87500.0,46900.0
2023-08-16,47270.0,46260.0,37520.0,51960.0,87090.0,46370.0
2023-08-17,43660.0,41700.0,37260.0,50310.0,87310.0,46370.0
2023-08-18,40720.0,43930.0,37900.0,51750.0,86000.0,46900.0
2023-08-19,40330.0,42140.0,38100.0,54930.0,83090.0,42940.0
2023-08-20,39920.0,37590.0,38180.0,54840.0,83770.0,46900.0
2023-08-21,42140.0,34090.0,37350.0,54310.0,80940.0,44480.0
2023-08-22,40200.0,37470.0,37430.0,54310.0,79870.0,46900.0
2023-08-23,37850.0,33750.0,36660.0,53220.0,77130.0,46900.0
2023-08-24,33770.0,32810.0,35940.0,53390.0,72230.0,41290.0
2023-08-25,32610.0,31550.0,35120.0,55260.0,73130.0,46900.0
2023-08-26,30270.0,29420.0,33690.0,52600.0,77260.0,46900.0
2023-08-27,30500.0,27080.0,33040.0,53820.0,71190.0,46900.0
2023-08-28,28040.0,26150.0,31400.0,44910.0,71490.0,55180.0
2023-08-29,28770.0,25100.0,30580.0,44950.0,69940.0,53600.0
2023-08-30,27270.0,27370.0,30210.0,47220.0,65680.0,46900.0
2023-08-31,27720.0,24860.0,29370.0,47310.0,68820.0,44980.0
2023-09-01,27280.0,25180.0,29560.0,43880.0,68120.0,45400.0
2023-09-02,25630.0,24700.0,29030.0,47910.0,64110.0,50990.0
2023-09-03,24410.0,24370.0,29270.0,44940.0,66710.0,46230.0
2023-09-04,25610.0,25490.0,27370.0,42730.0,74060.0,50990.0
2023-09-05,26860.0,25410.0,27370.0,42080.0,67970.0,44720.0
2023-09-06,25460.0,26170.0,27630.0,40190.0,68910.0,50990.0
2023-09-07,25050.0,29180.0,27780.0,42900.0,67630.0,50990.0
2023-09-08,25080.0,27830.0,26780.0,40600.0,70930.0,53480.0
2023-09-09,24810.0,26270.0,25960.0,44200.0,70890.0,47420.0
2023-09-10,24810.0,26010.0,26200.0,42810.0,70140.0,50990.0
2023-09-11,24580.0,26250.0,25560.0,43430.0,70350.0,50990.0
2023-09-12,24520.0,27530.0,25520.0,43960.0,69710.0,50990.0
2023-09-13,24370.0,26720.0,25730.0,44160.0,70870.0,44000.0
2023-09-14,25910.0,26760.0,25900.0,42840.0,68470.0,39240.0
2023-09-15,25440.0,25910.0,25920.0,42760.0,74380.0,46900.0
2023-09-16,25320.0,33310.0,26140.0,45110.0,68030.0,36330.0
2023-09-17,25990.0,31910.0,25660.0,45410.0,72390.0,46900.0
2023-09-18,26140.0,28440.0,25550.0,45050.0,60180.0,44000.0
2023-09-19,26110.0,29880.0,25760.0,44190.0,72690.0,46900.0
2023-09-20,26570.0,29880.0,26550.0,48380.0,69830.0,45830.0
2023-09-21,24700.0,30240.0,25750.0,40700.0,67730.0,46900.0
2023-09-22,25750.0,30460.0,25660.0,42700.0,71850.0,44210.0
2023-09-23,26190.0,33800.0,25390.0,43870.0,68510.0,44810.0
2023-09-24,26060.0,37470.0,25470.0,44170.0,71700.0,47430.0
2023-09-25,26590.0,38510.0,26530.0,45670.0,70810.0,41570.0
2023-09-26,26480.0,39910.0,27140.0,45660.0,71560.0,47430.0
2023-09-27,26400.0,41510.0,27650.0,47300.0,72430.0,48990.0
2023-09-28,26430.0,43650.0,27640.0,47880.0,68740.0,42510.0
2023-09-29,26560.0,45640.0,27550.0,46760.0,68320.0,48990.0
2023-09-30,28260.0,48420.0,28230.0,46760.0,72420.0,48990.0
2023-10-01,29200.0,48220.0,28910.0,47860.0,73530.0,48990.0
2023-10-02,27660.0,48470.0,30550.0,47850.0,73000.0,43820.0
2023-10-03,29850.0,52460.0,30930.0,48940.0,77230.0,46540.0
2023-10-04,31590.0,52150.0,32290.0,50080.0,82050.0,47960.0
2023-10-05,34510.0,58680.0,33690.0,52230.0,79240.0,47960.0
2023-10-06,34820.0,58360.0,35700.0,51590.0,81770.0,47960.0
2023-10-07,35540.0,59800.0,36500.0,50340.0,84920.0,46000.0
2023-10-08,36340.0,62030.0,36560.0,50360.0,83100.0,44380.0
2023-10-09,38760.0,61390.0,38320.0,54090.0,85940.0,56880.0
2023-10-10,39370.0,69860.0,39370.0,52380.0,85490.0,48470.0
2023-10-11,40530.0,72630.0,40560.0,54350.0,83000.0,56110.0
2023-10-12,41270.0,78990.0,39600.0,52520.0,81680.0,70270.0
2023-10-13,41770.0,78280.0,39800.0,53950.0,83970.0,46000.0
2023-10-14,41710.0,75170.0,39710.0,55330.0,79180.0,46990.0
2023-10-15,41520.0,75710.0,40780.0,57290.0,80050.0,50300.0
2023-10-16,42610.0,79920.0,41870.0,56880.0,78950.0,50300.0
2023-10-17,44230.0,77730.0,45390.0,55310.0,80890.0,43240.0
2023-10-18,47710.0,75490.0,46040.0,56150.0,76270.0,45920.0
2023-10-19,49220.0,74260.0,46090.0,54360.0,80660.0,44330.0
2023-10-20,50300.0,74550.0,47770.0,58130.0,77120.0,45250.0
2023-10-21,51190.0,81160.0,47710.0,58940.0,78830.0,56570.0
2023-10-22,53540.0,79000.0,48890.0,59610.0,78830.0,59330.0
2023-10-23,56460.0,75330.0,54770.0,62820.0,77240.0,59330.0
2023-10-24,59700.0,71830.0,59000.0,61570.0,78430.0,59330.0
2023-10-25,59830.0,70390.0,60490.0,67110.0,78210.0,47270.0
2023-10-26,60590.0,71000.0,60240.0,67910.0,76620.0,59330.0
2023-10-27,62150.0,74930.0,60850.0,66180.0,77790.0,59330.0
2023-10-28,65190.0,81320.0,61250.0,70560.0,77840.0,59330.0
2023-10-29,67430.0,81720.0,62250.0,73780.0,77260.0,61970.0
2023-10-30,69800.0,74220.0,67520.0,69640.0,73900.0,61970.0
2023-10-31,71300.0,77730.0,70440.0,72080.0,73130.0,58450.0
2023-11-01,69020.0,79060.0,70290.0,72130.0,70360.0,58450.0
2023-11-02,66540.0,80550.0,71070.0,71970.0,71990.0,61970.0
2023-11-03,66290.0,75740.0,71290.0,72610.0,71460.0,71000.0
2023-11-04,67390.0,80750.0,73390.0,74780.0,69770.0,72970.0
2023-11-05,68210.0,77870.0,74920.0,75530.0,69080.0,75370.0
2023-11-06,66980.0,77390.0,74510.0,76990.0,69980.0,84850.0
2023-11-07,66580.0,76310.0,74830.0,75830.0,71760.0,84850.0
2023-11-08,69350.0,76920.0,75800.0,78270.0,75720.0,66710.0
2023-11-09,69910.0,76900.0,77660.0,78020.0,75160.0,65170.0
2023-11-10,68760.0,76510.0,77840.0,78410.0,75370.0,84850.0
2023-11-11,69150.0,74490.0,77560.0,78630.0,77600.0,73430.0
2023-11-12,68360.0,74910.0,76150.0,77500.0,77700.0,90000.0
2023-11-13,68420.0,74110.0,77250.0,77660.0,80850.0,90000.0
2023-11-14,69910.0,73730.0,76290.0,79820.0,79120.0,90000.0
2023-11-15,71360.0,74390.0,75500.0,77960.0,79660.0,90000.0
2023-11-16,70300.0,77450.0,75990.0,75880.0,79130.0,84850.0
2023-11-17,70310.0,77750.0,78280.0,82330.0,77380.0,80000.0
2023-11-18,69970.0,87910.0,77660.0,79430.0,73460.0,80000.0
2023-11-19,71860.0,88440.0,77930.0,82820.0,70010.0,80000.0
2023-11-20,75220.0,87380.0,79860.0,86410.0,76050.0,80000.0
2023-11-21,77230.0,87820.0,83310.0,91810.0,75850.0,80000.0
2023-11-22,79150.0,84700.0,87450.0,72600.0,76130.0,77970.0
2023-11-23,80090.0,91120.0,87800.0,95300.0,72660.0,82700.0
2023-11-24,80220.0,92100.0,86020.0,96060.0,72840.0,82700.0
2023-11-25,81110.0,96890.0,86910.0,99140.0,71420.0,78230.0
2023-11-26,80400.0,101500.0,86260.0,105410.0,63720.0,82700.0
2023-11-27,82160.0,102710.0,86750.0,105740.0,71610.0,76000.0
2023-11-28,81110.0,101360.0,86660.0,103080.0,69530.0,82700.0
2023-11-29,79830.0,101360.0,86140.0,105060.0,67620.0,74400.0
2023-11-30,78650.0,104340.0,84730.0,103780.0,66170.0,88990.0
2023-12-01,78390.0,106220.0,84820.0,104610.0,66800.0,88990.0
2023-12-02,79530.0,109940.0,86490.0,101010.0,70530.0,88990.0
2023-12-03,80040.0,110460.0,80890.0,96310.0,65610.0,88990.0
2023-12-04,80040.0,111340.0,87690.0,80160.0,67720.0,88990.0
2023-12-05,79210.0,110560.0,87420.0,97360.0,73920.0,72990.0
2023-12-06,79030.0,82460.0,87100.0,100360.0,77800.0,84850.0
2023-12-07,80760.0,127390.0,87810.0,97920.0,76920.0,84850.0
2023-12-08,81630.0,129100.0,88260.0,95770.0,78770.0,73430.0
2023-12-09,81860.0,134330.0,88380.0,102750.0,80190.0,84850.0
2023-12-10,84940.0,137320.0,85410.0,99570.0,84620.0,73880.0
2023-12-11,83960.0,134430.0,86880.0,95860.0,81200.0,69280.0
2023-12-12,81710.0,131760.0,87580.0,93030.0,84360.0,59640.0
2023-12-13,81830.0,132130.0,87910.0,89610.0,86880.0,75600.0
2023-12-14,81330.0,141080.0,85330.0,86710.0,87620.0,67120.0
2023-12-15,81350.0,137560.0,84500.0,89930.0,87090.0,68680.0
2023-12-16,80700.0,64180.0,82960.0,87940.0,91590.0,70180.0
2023-12-17,79070.0,136050.0,81430.0,87600.0,77940.0,84850.0
2023-12-18,79270.0,136080.0,78460.0,82470.0,96600.0,65110.0
2023-12-19,78310.0,135800.0,75230.0,85000.0,101820.0,70180.0
2023-12-20,77190.0,133090.0,74860.0,80360.0,111030.0,58460.0
2023-12-21,76080.0,95500.0,75120.0,74090.0,118580.0,58460.0
2023-12-22,75830.0,91170.0,75030.0,75970.0,121290.0,73480.0
2023-12-23,73510.0,128920.0,71680.0,75120.0,129780.0,49820.0
2023-12-24,74150.0,121580.0,73440.0,75330.0,135860.0,59730.0
2023-12-25,73500.0,84970.0,74890.0,79760.0,132870.0,75890.0
2023-12-26,74270.0,87800.0,73340.0,76360.0,134690.0,75890.0
2023-12-27,75420.0,129660.0,74910.0,75710.0,135340.0,73480.0
2023-12-28,75240.0,124680.0,74410.0,64660.0,139290.0,68680.0
2023-12-29,74430.0,121390.0,73660.0,67860.0,135190.0,66720.0
2023-12-30,74850.0,117580.0,73170.0,63010.0,114200.0,57690.0
2023-12-31,75050.0,117170.0,72000.0,65780.0,139210.0,69280.0
